1a5eA00,5,8,2,11,46,10,23,8,2,11,14,10,14,14,47,0,1,1,2,0,1,2,0,0,0,0,1
1a5fL02,3,21,10,0,6,31,17,1,0,0,1,0,2,8,10,0,0,0,0,0,0,0,0,0,0,0,2
1a5hA01,3,25,12,2,21,32,26,9,0,0,1,4,3,6,1,0,0,0,0,0,0,0,0,0,1,0,2
1a5hA02,4,28,5,0,15,30,20,7,0,1,2,1,0,5,6,0,0,0,0,0,0,0,0,0,0,0,2
1a5hB01,4,29,11,1,19,32,24,8,0,0,1,4,3,6,1,0,0,0,0,0,0,0,0,0,1,0,2
1a5jA01,0,0,0,1,2,0,0,1,0,2,0,3,4,0,5,0,0,0,2,0,0,0,0,0,0,0,1
1a5jA02,2,3,3,0,9,3,1,3,0,0,2,1,1,2,18,0,0,0,1,0,0,0,0,0,0,1,1
1a5lB00,4,17,16,2,7,13,10,7,0,1,3,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2
1a5oB00,4,19,17,2,7,12,6,7,0,1,5,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2
1a5qA00,5,25,9,0,15,18,18,5,0,0,3,1,1,12,18,0,0,0,0,0,0,0,0,0,0,0,3
1a5rA00,2,3,1,8,22,10,15,8,1,0,13,3,6,18,10,0,0,0,0,0,4,1,0,2,3,3,3
1a5uA03,3,25,7,1,12,25,20,6,0,0,2,4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2
1a5uC03,6,29,8,0,10,27,20,3,0,0,1,6,2,2,5,0,0,0,0,0,0,0,0,0,0,0,2
1a5uF03,5,29,8,0,7,24,23,6,0,0,2,5,0,3,4,0,0,0,0,0,0,0,0,0,1,0,2
1a5uH03,3,29,7,0,8,27,22,2,0,0,0,5,1,2,4,0,0,0,0,0,0,0,0,1,0,0,2
1a63A01,1,1,1,2,12,0,4,2,0,2,1,0,5,2,24,0,0,0,0,0,0,0,0,0,0,2,1
1a63A02,7,10,0,1,9,20,15,2,0,2,3,3,0,11,6,0,0,0,0,1,2,0,0,0,1,0,2
1a64B00,1,8,16,0,0,13,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1a66A00,8,13,4,14,36,6,48,8,0,11,28,7,27,59,9,0,0,3,2,3,15,3,4,2,14,1,2
1a67A00,3,2,3,1,17,14,9,4,1,0,12,5,8,32,18,0,0,3,0,0,2,0,0,1,7,1,3
1a6aA01,5,7,2,1,7,8,15,3,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,3
1a6aB02,5,30,12,0,1,21,20,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2
1a6bB00,1,2,2,2,5,4,11,5,0,0,2,1,0,1,2,0,0,0,0,0,1,0,0,0,0,2,4
1a6dA03,5,31,5,2,18,13,24,4,0,0,1,1,2,16,41,0,0,0,0,0,0,0,0,1,1,0,3
1a6dB02,10,28,2,0,13,6,7,9,0,0,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,3
1a6dB03,5,33,11,3,16,15,19,3,0,0,0,2,1,15,41,0,0,0,0,0,0,0,0,1,0,0,3
1a6eA02,10,19,9,2,24,6,7,7,0,0,0,0,0,5,43,0,0,0,0,0,0,0,0,0,0,0,3
1a6eA03,6,33,8,3,20,18,25,4,0,0,0,1,3,12,41,0,0,0,0,0,1,0,0,0,1,0,3
1a6eB02,6,27,4,3,22,6,7,9,0,0,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,3
1a6eB03,6,29,9,5,16,13,27,3,0,0,0,2,3,16,41,0,0,0,0,0,0,0,0,0,0,0,3
1a6lA00,9,23,19,1,14,11,13,12,0,0,0,3,1,3,16,0,0,0,0,0,0,0,0,0,0,0,3
1a6pB00,1,12,13,0,0,13,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1a6sA00,3,3,0,6,20,4,6,5,0,9,8,10,8,7,24,0,2,0,2,2,0,8,0,0,0,2,1
1a6tC01,4,37,5,0,21,25,18,9,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2
1a6xA00,2,2,2,7,17,10,15,3,0,1,10,2,4,27,0,0,1,1,2,0,1,0,0,1,3,0,2
1a6yA00,6,12,10,1,7,6,13,6,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,3
1a6yB00,6,9,12,0,10,5,10,7,0,0,1,0,3,4,19,0,0,0,0,0,0,0,0,0,0,0,3
1a75B00,7,8,6,3,13,6,14,5,0,0,1,2,4,1,46,0,0,0,0,0,0,0,0,1,0,0,1
1a77A02,8,9,2,0,2,4,2,4,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,1
1a79A02,2,10,5,0,6,12,13,2,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,3
1a79C02,2,9,5,0,6,10,11,2,0,0,0,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,3
1a7cA02,3,16,14,0,9,25,17,4,0,0,1,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,2
1a7hA00,3,21,7,4,19,25,22,2,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,2
1a7iA00,8,6,2,0,6,11,11,2,0,0,0,1,3,8,6,0,0,0,0,0,0,0,0,0,0,0,2
1a7mA00,8,4,7,20,65,6,20,5,3,23,12,9,25,5,75,1,4,4,3,1,4,12,1,1,0,2,1
1a7sA01,5,26,16,0,15,18,11,4,0,0,0,5,2,8,1,0,0,0,0,0,0,0,0,0,0,0,2
1a7xA00,6,13,4,1,17,29,24,3,0,0,1,5,1,14,12,0,0,0,0,0,1,0,0,0,0,0,3
1a7xB00,4,10,6,0,13,29,24,3,0,0,1,5,2,14,12,0,0,0,0,0,1,0,0,0,0,0,3
1a81A02,1,2,1,0,1,6,5,0,0,0,0,1,0,1,22,0,0,0,0,0,0,0,0,0,0,0,1
1a81C01,4,19,9,1,9,17,23,10,0,0,2,1,1,4,15,0,0,0,0,0,0,0,0,0,0,0,3
1a81E01,3,16,6,1,10,21,17,8,0,0,0,1,1,3,17,0,0,0,0,0,0,0,0,0,0,0,3
1a81I02,0,3,3,0,0,5,6,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,1
1a8cA00,2,12,6,0,6,16,12,9,0,0,1,0,3,2,19,0,0,0,0,0,0,0,0,0,0,0,1
1a8jL02,7,44,8,0,1,23,11,4,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,2
1a8kE00,2,18,10,0,8,21,17,2,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,2
1a8oA00,4,7,12,0,7,0,3,6,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,1
1a8rO02,5,32,12,2,15,17,13,5,0,0,1,3,4,5,34,0,0,0,0,0,0,0,0,0,0,0,3
1a90A00,6,2,1,0,11,6,19,7,2,3,11,4,11,22,18,0,0,5,1,0,9,0,0,1,6,0,3
1a91A00,0,0,1,2,15,2,1,0,0,2,4,3,6,3,57,0,0,1,2,0,0,4,1,0,0,0,1
1a94D00,2,17,11,0,6,24,12,5,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,2
1a97D00,4,34,18,0,18,14,19,5,0,0,1,2,1,2,29,0,0,0,0,0,0,0,0,0,0,0,3
1a9cG02,4,24,10,2,14,24,19,8,0,0,1,0,5,12,31,0,0,0,0,0,0,0,0,0,0,0,3
1a9nA00,9,48,12,1,5,23,47,20,0,0,1,2,1,4,23,0,0,0,0,0,0,0,0,0,0,0,3
1a9nC00,7,45,12,0,8,21,48,21,0,0,1,3,2,6,29,0,0,0,0,0,0,0,0,0,0,0,3
1a9vA00,9,16,5,2,25,28,33,5,0,0,7,7,4,35,1,0,0,0,0,0,1,1,1,1,0,1,2
1a9xA07,1,11,7,1,4,3,3,0,0,0,0,0,1,4,17,0,0,0,0,0,0,0,0,0,0,0,3
1a9xE07,0,9,5,0,4,6,8,1,0,0,0,0,1,3,16,0,0,0,0,0,0,0,0,0,0,0,3
1a9zA01,8,15,28,2,11,8,18,3,0,0,0,0,1,3,32,0,0,0,0,0,0,0,0,0,0,1,3
1aa0A00,1,0,8,0,3,8,1,3,0,2,0,3,3,3,62,0,0,0,0,0,0,1,0,1,1,0,1
1aa3A00,6,5,3,2,13,5,1,2,0,0,1,1,0,9,16,0,0,0,0,0,2,3,0,0,0,1,3
1aa6A01,3,10,7,0,1,8,13,6,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2
1aa9A00,15,24,7,9,34,20,30,9,0,2,10,4,7,23,47,0,0,0,1,0,1,1,0,0,2,0,3
1aabA00,1,0,2,2,13,3,7,3,0,3,7,2,5,1,37,0,0,0,1,0,0,5,0,2,2,0,1
1aafA00,0,2,5,0,1,0,1,1,0,2,2,1,0,0,0,0,0,2,2,2,3,0,1,1,0,0,4
1aalA00,11,15,7,1,5,8,14,5,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,4
1aalB00,8,13,5,1,5,6,15,5,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,4
1aamA01,15,21,17,5,15,10,22,9,0,0,1,1,0,2,21,0,0,0,0,0,0,0,0,0,0,0,3
1aapA00,4,17,5,3,5,7,8,5,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,4
1aapB00,8,16,7,1,5,10,9,4,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,4
1aawA01,20,26,15,1,12,10,19,10,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3
1aayA03,1,2,2,0,3,3,3,3,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3
1ab2A00,12,2,0,9,18,8,19,0,0,8,21,5,12,14,14,0,1,2,3,0,15,4,0,4,6,2,3
1ab3A00,4,5,0,6,17,0,10,3,0,3,6,4,7,2,32,0,0,1,0,1,0,6,0,0,0,5,1
1ab7A00,2,2,1,8,34,3,20,1,0,7,6,6,8,11,25,0,0,1,1,0,0,4,0,1,1,1,3
1aboB00,3,16,3,1,11,9,14,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
1abqA00,0,14,2,0,6,12,12,4,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2
1abrB01,17,22,18,1,14,44,23,5,0,1,1,4,0,11,6,0,0,0,0,0,0,0,0,0,0,0,2
1abrB02,12,26,9,0,9,36,17,12,0,0,2,2,0,15,4,0,0,0,0,0,0,0,0,0,0,0,2
1abtA00,2,3,0,5,11,5,13,1,2,16,10,3,11,16,4,0,0,3,1,1,6,2,0,3,3,0,2
1ac0A00,7,12,7,1,13,25,25,2,0,3,3,4,3,21,1,0,0,2,3,0,4,0,0,0,3,0,2
1acaA00,3,2,2,8,26,4,9,4,0,6,5,0,9,2,40,0,0,0,1,1,1,5,1,0,0,2,1
1acfA00,8,36,5,2,31,21,12,5,0,0,0,4,3,7,31,0,0,0,0,0,0,0,0,0,0,0,3
1aciA00,0,0,0,3,2,0,1,0,1,10,3,1,2,0,0,3,13,2,5,1,7,1,1,1,0,0,1
1acmB02,3,8,9,0,1,8,9,4,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2
1acmD02,5,7,9,0,0,12,7,3,0,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,2
1acpA00,5,11,7,4,14,4,11,8,0,1,3,4,8,5,14,0,0,0,0,0,1,1,0,0,0,1,1
1acyL02,4,29,13,0,3,30,15,1,0,0,1,0,1,10,8,0,0,0,0,0,0,0,0,0,0,0,2
1aczA00,7,6,2,10,29,10,11,2,16,38,9,3,27,6,0,19,59,34,54,6,25,0,8,4,1,0,2
1ad5A01,4,9,5,0,6,18,14,5,0,0,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,2
1ad5A03,3,6,10,0,4,19,16,9,0,0,0,1,0,9,11,0,0,0,0,0,0,0,0,0,0,0,3
1ad5B01,3,6,4,0,5,20,16,5,0,0,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2
1ad5B02,5,21,8,0,9,18,11,9,0,0,0,1,1,8,16,0,0,0,0,0,0,0,0,0,0,0,3
1ad5B03,4,5,9,0,4,23,16,10,0,1,1,1,0,6,10,0,0,0,0,0,0,0,0,0,0,0,3
1adeA03,11,30,13,1,14,18,41,10,0,0,0,2,4,11,30,0,0,0,0,0,0,0,0,0,0,0,3
1adeB01,7,57,11,1,21,10,33,15,0,2,2,2,1,7,30,0,0,0,0,0,0,0,0,0,0,0,3
1adeB03,11,39,15,2,16,15,36,12,0,1,1,3,2,7,30,0,0,0,0,0,0,0,0,0,0,0,3
1adjA02,8,16,5,3,7,14,20,2,0,0,2,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,3
1adnA00,13,24,16,2,7,7,7,5,0,0,1,2,2,2,15,0,0,0,0,0,0,0,0,0,0,0,3
1adqL01,3,27,5,0,15,30,23,9,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2
1adrA00,4,0,1,6,19,1,1,3,0,7,10,2,6,7,32,0,1,4,6,2,7,2,0,4,2,0,1
1aduB02,7,38,23,4,15,16,16,10,0,1,2,0,1,3,23,0,0,0,0,0,0,0,0,0,0,0,3
1advA02,15,25,12,5,22,19,24,13,0,0,0,0,1,3,23,0,0,0,0,0,0,0,0,0,0,0,3
1adxA00,0,1,0,3,3,0,0,0,3,7,4,1,0,7,0,0,1,11,3,4,6,0,1,6,3,0,2
1adzA00,4,2,2,14,10,5,12,0,5,16,10,2,10,8,2,5,20,6,19,4,13,3,5,3,1,1,4
1aecA00,21,56,20,1,31,37,40,7,0,2,5,7,10,10,45,0,0,0,0,0,0,0,0,0,0,0,3
1aelA00,6,2,1,2,21,14,20,4,4,8,27,4,10,57,9,0,2,5,2,1,9,2,0,1,12,1,2
1aeyA00,3,5,0,2,20,9,9,2,0,1,1,2,1,21,2,0,0,1,0,0,0,0,0,1,1,0,2
1af8A00,3,1,1,6,23,4,9,5,0,4,3,2,7,8,36,0,0,0,1,0,1,2,0,1,0,2,1
1afcE00,12,35,7,2,12,33,28,5,0,1,1,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,2
1afd100,8,14,8,1,27,22,28,7,0,0,1,1,3,6,46,0,0,0,0,0,0,0,0,0,0,0,3
1afhA00,4,2,1,3,32,4,14,1,1,6,11,2,17,7,43,0,0,0,2,0,0,3,0,0,0,0,1
1afiA00,0,0,0,2,2,0,0,0,6,12,0,0,2,0,0,8,17,13,21,1,9,1,2,0,0,0,3
1afjA00,0,0,0,0,0,0,0,0,1,6,2,0,0,2,0,5,13,2,10,2,8,2,1,0,0,0,3
1afoA00,0,1,0,0,0,0,2,3,0,0,1,0,0,1,23,0,0,0,0,0,0,0,0,1,0,2,1
1afpA00,1,3,0,7,13,2,13,0,0,1,5,2,4,24,3,0,0,0,0,0,3,0,0,0,1,0,2
1ag2A00,13,9,9,3,29,11,19,5,0,1,1,2,2,2,35,0,0,0,0,0,0,0,0,0,0,0,1
1ag4A00,6,8,9,1,20,29,18,4,0,1,4,5,11,6,2,0,0,0,0,2,2,0,0,2,2,0,2
1agfA01,15,31,5,0,22,48,22,9,0,0,1,1,0,7,59,0,0,0,0,0,0,0,0,0,0,0,3
1agfA02,2,21,8,0,5,41,17,5,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,2
1aggA00,1,7,1,3,9,9,2,2,0,2,5,1,1,6,0,0,0,0,0,0,4,1,0,2,0,0,4
1agiA00,7,24,13,0,19,15,11,6,0,0,0,2,2,5,21,0,0,0,0,0,0,0,0,0,0,0,3
1agjB02,10,18,2,0,13,25,28,11,0,0,0,0,2,3,12,0,0,0,0,0,0,0,0,0,0,0,2
1agqA00,5,18,12,1,7,13,16,5,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,0,2
1agqB00,2,18,16,1,12,11,23,2,0,0,0,0,1,4,11,0,0,0,0,0,0,0,0,0,0,0,2
1agrH01,0,1,2,0,6,2,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1
1ah1A00,12,3,4,6,22,12,17,4,1,16,26,7,26,41,3,0,1,2,3,0,16,0,2,2,6,1,2
1ah2A00,21,11,1,33,115,21,43,3,5,28,49,18,35,71,57,0,1,3,4,5,22,10,1,4,11,6,3
1ah5A02,11,24,8,0,8,12,21,4,0,0,0,2,0,3,22,0,0,0,0,0,0,0,0,0,0,0,3
1ah6A00,16,37,14,3,40,28,37,21,0,0,0,0,1,13,55,0,0,0,0,0,0,0,0,0,0,0,3
1ah9A00,3,4,2,3,22,16,13,4,2,1,6,2,8,14,1,0,0,1,0,0,1,0,1,0,3,1,2
1ahcA02,2,16,4,0,11,6,15,4,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4
1ahdP00,5,3,0,4,13,0,1,0,0,1,4,0,5,3,18,0,0,0,0,0,1,5,0,2,0,6,1
1ahjD02,3,20,20,1,6,20,17,5,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2
1ahkA00,6,25,9,2,15,33,40,5,1,1,2,1,10,22,0,0,0,0,0,0,0,0,0,0,1,0,2
1ahlA00,0,4,3,1,14,6,9,3,0,0,4,1,6,7,1,0,0,0,0,0,0,0,0,0,1,1,2
1ahmA00,4,10,1,5,20,31,48,6,1,4,9,3,14,42,0,0,0,5,1,2,1,2,0,0,2,0,2
1ahoA00,5,4,3,2,16,8,10,3,0,0,4,1,5,10,9,0,0,0,0,0,0,0,0,1,0,0,3
1ahwC01,5,23,10,0,2,23,12,5,0,0,1,1,6,6,3,0,0,0,0,0,0,0,0,0,0,0,2
1ahwF01,4,18,8,1,6,20,20,5,0,0,1,0,4,7,4,0,0,0,0,0,0,0,0,0,0,0,2
1ahwF02,1,13,13,0,10,25,28,3,0,0,3,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,2
1aibB01,16,19,13,1,11,6,14,9,0,0,1,3,0,3,37,0,0,0,0,0,0,0,0,0,0,0,3
1aigH01,4,9,18,0,7,3,12,3,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,4
1aigH02,7,19,13,2,18,25,28,9,0,0,1,4,0,8,16,0,0,0,0,0,0,0,0,0,0,0,3
1aigP01,4,7,22,0,7,5,11,5,0,0,1,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,4
1aigP02,7,22,19,1,20,25,22,6,0,0,1,4,0,7,16,0,0,0,0,0,0,0,0,0,0,0,3
1aimA00,22,61,19,3,41,36,28,8,0,0,2,5,5,11,35,0,0,0,0,0,0,1,0,0,0,0,3
